entity_text,entity_normalized,entity_type,source_url,mention_count,example_sentence
Gunn,Gunn,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Among its wins were four Emmys for outstanding lead actor for Cranston, three for outstanding supporting actor for Paul, and two for outstanding supporting actress for Gunn"
Gus Fring,Gus Fring,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,White’s meth-making business requires him to outsmart his brother-in-law Hank Schrader (Dean Norris)—an agent with the Drug Enforcement Administration—as well as local crime boss Gus Fring (Giancarlo Esposito) and Mexican drug cartel leader Hector (“Tio”) Salamanca (Mark Margolis
Hank Schrader,Hank Schrader,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,White’s meth-making business requires him to outsmart his brother-in-law Hank Schrader (Dean Norris)—an agent with the Drug Enforcement Administration—as well as local crime boss Gus Fring (Giancarlo Esposito) and Mexican drug cartel leader Hector (“Tio”) Salamanca (Mark Margolis
Hector,Hector,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,White’s meth-making business requires him to outsmart his brother-in-law Hank Schrader (Dean Norris)—an agent with the Drug Enforcement Administration—as well as local crime boss Gus Fring (Giancarlo Esposito) and Mexican drug cartel leader Hector (“Tio”) Salamanca (Mark Margolis
Heisenberg,Heisenberg,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"As White becomes more involved in the illegal drug trade, he adopts an alter ego named Heisenberg, who embodies his darker side"
James Hilton,James Hilton,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Mr. Chips is the name of a kindly schoolteacher in the 1934 novel Goodbye, Mr. Chips by James Hilton"
Jane,Jane,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,Jesse’s budding relationship with a young woman named Jane (Krysten Ritter) ushers in a chain reaction of tragic events in the show’s second season
Jesse,Jesse,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,Jesse’s budding relationship with a young woman named Jane (Krysten Ritter) ushers in a chain reaction of tragic events in the show’s second season
Jesse Pinkman,Jesse Pinkman,PERSON,https://www.britannica.com/topic/Breaking-Bad,2,"Gilligan had also originally planned to kill off Jesse Pinkman in the first season, but the chemistry between Cranston and Paul gave him second thoughts, preventing him from eliminating a character who became the heart of the series for many fans"
Jesse Plemons,Jesse Plemons,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Other characters include the shady lawyer Saul Goodman (Bob Odenkirk), the hit man and crime scene “cleaner” Mike Ehrmantraut (sociopath Todd Alquist (Jesse Plemons"
Krysten Ritter,Krysten Ritter,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,Jesse’s budding relationship with a young woman named Jane (Krysten Ritter) ushers in a chain reaction of tragic events in the show’s second season
Margolis,Margolis,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Banks, Esposito, and Margolis also received nominations for their performances as supporting characters"
Mark Margolis,Mark Margolis,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,White’s meth-making business requires him to outsmart his brother-in-law Hank Schrader (Dean Norris)—an agent with the Drug Enforcement Administration—as well as local crime boss Gus Fring (Giancarlo Esposito) and Mexican drug cartel leader Hector (“Tio”) Salamanca (Mark Margolis
Mike Ehrmantraut,Mike Ehrmantraut,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Other characters include the shady lawyer Saul Goodman (Bob Odenkirk), the hit man and crime scene “cleaner” Mike Ehrmantraut (sociopath Todd Alquist (Jesse Plemons"
Paul,Paul,PERSON,https://www.britannica.com/topic/Breaking-Bad,2,"Gilligan had also originally planned to kill off Jesse Pinkman in the first season, but the chemistry between Cranston and Paul gave him second thoughts, preventing him from eliminating a character who became the heart of the series for many fans"
Salamanca,Salamanca,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,White’s meth-making business requires him to outsmart his brother-in-law Hank Schrader (Dean Norris)—an agent with the Drug Enforcement Administration—as well as local crime boss Gus Fring (Giancarlo Esposito) and Mexican drug cartel leader Hector (“Tio”) Salamanca (Mark Margolis
Saul Goodman,Saul Goodman,PERSON,https://www.britannica.com/topic/Breaking-Bad,2,"Other characters include the shady lawyer Saul Goodman (Bob Odenkirk), the hit man and crime scene “cleaner” Mike Ehrmantraut (sociopath Todd Alquist (Jesse Plemons"
Scarface,Scarface,PERSON,https://www.britannica.com/topic/Breaking-Bad,2,"For his new show, Gilligan wanted to chronicle the gradual transformation of a harmless man into a dangerous criminal—in his words, “to turn Mr. Chips into Scarface"
Skyler,Skyler,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Desperate to provide his pregnant wife, Skyler (methamphetamine"
Todd Alquist,Todd Alquist,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Other characters include the shady lawyer Saul Goodman (Bob Odenkirk), the hit man and crime scene “cleaner” Mike Ehrmantraut (sociopath Todd Alquist (Jesse Plemons"
Tony Montana,Tony Montana,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Scarface can refer to either real-life ChicagogangsterAl Capone or the fictional gangster Tony Montana, played by Al Pacino in Brian De Palma’s 1983 film Scarface"
Walter White,Walter White,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"Premise and characters Set in Albuquerque, New Mexico, Breaking Bad is the story of a mild-mannered high schoolchemistry teacher named Walter White (played by Cranston) who discovers that he has inoperable lung cancer"
Walter White's,Walter White's,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,How does Walter White's life change during the series
Walter White’s,Walter White’s,PERSON,https://www.britannica.com/topic/Breaking-Bad,1,"The hiatus caused by the strike allowed Gilligan and his writers to reconsider the pacing of Walter White’s character arc, which they came to realize was moving too quickly"
White,White,PERSON,https://www.britannica.com/topic/Breaking-Bad,3,"As White becomes more involved in the illegal drug trade, he adopts an alter ego named Heisenberg, who embodies his darker side"
Better Call Saul,Better Call Saul,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"After the show ended, Gilligan produced two spin-offs: the movie sequel El Camino: A Breaking Bad Movie (2019), centering on Jesse Pinkman, and the prequel series Better Call Saul (2015–22), featuring fan favorite Saul Goodman"
Breaking Bad,Breaking Bad,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,6,"Why is Breaking Bad considered an influential television show? , American crime drama television series created by writer and producer cable network"
El Camino: A Breaking Bad Movie,El Camino: A Breaking Bad Movie,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"After the show ended, Gilligan produced two spin-offs: the movie sequel El Camino: A Breaking Bad Movie (2019), centering on Jesse Pinkman, and the prequel series Better Call Saul (2015–22), featuring fan favorite Saul Goodman"
"Goodbye, Mr. Chips","Goodbye, Mr. Chips",WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"Mr. Chips is the name of a kindly schoolteacher in the 1934 novel Goodbye, Mr. Chips by James Hilton"
Malcolm in the Middle,Malcolm in the Middle,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"Cranston, known as a comedic actor in sitcoms such as Seinfeld (1989–98) and Malcolm in the Middle (2000–06), brought an unrelenting intensity to his new role"
Scarface,Scarface,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"Scarface can refer to either real-life ChicagogangsterAl Capone or the fictional gangster Tony Montana, played by Al Pacino in Brian De Palma’s 1983 film Scarface"
Seinfeld,Seinfeld,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"Cranston, known as a comedic actor in sitcoms such as Seinfeld (1989–98) and Malcolm in the Middle (2000–06), brought an unrelenting intensity to his new role"
The X,The X,WORK_OF_ART,https://www.britannica.com/topic/Breaking-Bad,1,"Prior to Breaking Bad, Gilligan served as a writer and producer on the science fiction series The X-Files (1993–2018"
1968,1968,DATE,https://www.britannica.com/topic/Interstellar,1,The film opened to critical and box office success and has been hailed as a modern classic in the tradition of such great Hollywood space epics as Stanley Kubrick’s 2001: A Space Odyssey (1968) and George Lucas’s original Star Wars trilogy (1977–83
2000,2000,DATE,https://www.britannica.com/topic/Interstellar,1,"The pair had previously collaborated on Memento (2000), The Prestige (2006), The Dark KnightThe Dark Knight Rises (2012"
2006,2006,DATE,https://www.britannica.com/topic/Interstellar,2,"The idea for what became Interstellar originated with an eight-page film treatment created in 2006 by Nobel Prize-winning physicist Kip Thorne and film producer gravity waves, black holes and how they warp the space-timecontinuum, and, especially, wormholes, which link moments in time and locations in space and therefore, in theory, could facilitate time travel"
2010,2010,DATE,https://www.britannica.com/topic/Interstellar,1,"Spielberg exited in 2010, and Nolan then brought in his brother Christopher to direct"
2012,2012,DATE,https://www.britannica.com/topic/Interstellar,1,"The pair had previously collaborated on Memento (2000), The Prestige (2006), The Dark KnightThe Dark Knight Rises (2012"
2014,2014,DATE,https://www.britannica.com/topic/Interstellar,4,It is not expected that Christopher Nolan will direct a sequel to the hit science-fiction film Interstellar (2014
2015,2015,DATE,https://www.britannica.com/topic/Interstellar,3,"Overall, it received five nominations at the 2015 Academy Awards, including for original score, sound mixing, sound editing, and production design"
2025,2025,DATE,https://www.britannica.com/topic/Interstellar,1,In 2025 Interstellarwas ranked number 89 on The New York Times’s list of the 100 best films of the 21st century
about three years,about three years,DATE,https://www.britannica.com/topic/Interstellar,1,"Jonathan Nolan initially pitched the idea for Interstellar to director Steven Spielberg, and the two worked together on the project for about three years"
the 20th century,the 20th century,DATE,https://www.britannica.com/topic/Interstellar,1,"Among the dwindling populace, many people blame the fallen state of the world on what they see as the technological hubris of the 20th century—exemplified by the Apollo space program, the space race, and the creation of nuclear weapons"
the 21st century,the 21st century,DATE,https://www.britannica.com/topic/Interstellar,2,Plot Interstellar begins sometime in the 21st century in a United States that is beset by constant windstorms reminiscent of those that caused the 1930s Dust Bowl
the four years,the four years,DATE,https://www.britannica.com/topic/Interstellar,1,"I’d been hearing about [Interstellar] over the four years [Jonathan] worked on it,” Christopher Nolan told The Hollywood Reporter in 2015"
years,years,DATE,https://www.britannica.com/topic/Interstellar,1,"Eventually, however, Brand confesses to Murph that for years he has believed Plan A is not possible and that the people on Earth are doomed"
Dust Bowl,Dust Bowl,EVENT,https://www.britannica.com/topic/Interstellar,1,Plot Interstellar begins sometime in the 21st century in a United States that is beset by constant windstorms reminiscent of those that caused the 1930s Dust Bowl
the 1930s,the 1930s,EVENT,https://www.britannica.com/topic/Interstellar,1,Plot Interstellar begins sometime in the 21st century in a United States that is beset by constant windstorms reminiscent of those that caused the 1930s Dust Bowl
Hollywood,Hollywood,GPE,https://www.britannica.com/topic/Interstellar,1,The film opened to critical and box office success and has been hailed as a modern classic in the tradition of such great Hollywood space epics as Stanley Kubrick’s 2001: A Space Odyssey (1968) and George Lucas’s original Star Wars trilogy (1977–83
a United States,a United States,GPE,https://www.britannica.com/topic/Interstellar,1,Plot Interstellar begins sometime in the 21st century in a United States that is beset by constant windstorms reminiscent of those that caused the 1930s Dust Bowl
the United States,the United States,GPE,https://www.britannica.com/topic/Interstellar,1,Reception Interstellar grossed $203.2 million in the United States and $758.6 million worldwide on a $165 million budget
Academy,Academy,ORG,https://www.britannica.com/topic/Interstellar,1,"Interstellar (2014) won one Academy Award, for best visual effects"
Apollo,Apollo,ORG,https://www.britannica.com/topic/Interstellar,1,"Among the dwindling populace, many people blame the fallen state of the world on what they see as the technological hubris of the 20th century—exemplified by the Apollo space program, the space race, and the creation of nuclear weapons"
Britannica,Britannica,ORG,https://www.britannica.com/topic/Interstellar,1,Explore Britannica Premium
NASA,NASA,ORG,https://www.britannica.com/topic/Interstellar,7,"The ending of the original film is somewhat open-ended, as the protagonist, the NASA pilot Cooper, is embarking on a long space journey to find Amelia Brand (played by Anne Hathaway), who is presumed to be living on an exoplanet in a distant galaxy"
The Hollywood Reporter,The Hollywood Reporter,ORG,https://www.britannica.com/topic/Interstellar,1,"I’d been hearing about [Interstellar] over the four years [Jonathan] worked on it,” Christopher Nolan told The Hollywood Reporter in 2015"
The New York Times,The New York Times,ORG,https://www.britannica.com/topic/Interstellar,1,"Though the final script, with its story rewritten first by explained to The New York Times, was to keep the film’s science plausible enough as to be “something serious physicists would at least discuss over beer"
The New York Times’s,The New York Times’s,ORG,https://www.britannica.com/topic/Interstellar,2,"The New York Times’s A.O. Scott wrote, “full of visual dazzle, thematic ambition, geek bait and corn (including the literal kind) [Interstellar] is a sweeping, futuristic adventure driven by grief, dread and regret"
A.O. Scott,A.O. Scott,PERSON,https://www.britannica.com/topic/Interstellar,1,"The New York Times’s A.O. Scott wrote, “full of visual dazzle, thematic ambition, geek bait and corn (including the literal kind) [Interstellar] is a sweeping, futuristic adventure driven by grief, dread and regret"
Amelia Brand,Amelia Brand,PERSON,https://www.britannica.com/topic/Interstellar,2,"The ending of the original film is somewhat open-ended, as the protagonist, the NASA pilot Cooper, is embarking on a long space journey to find Amelia Brand (played by Anne Hathaway), who is presumed to be living on an exoplanet in a distant galaxy"
Anne Hathaway,Anne Hathaway,PERSON,https://www.britannica.com/topic/Interstellar,2,"The ending of the original film is somewhat open-ended, as the protagonist, the NASA pilot Cooper, is embarking on a long space journey to find Amelia Brand (played by Anne Hathaway), who is presumed to be living on an exoplanet in a distant galaxy"
Brand,Brand,PERSON,https://www.britannica.com/topic/Interstellar,5,"His compatriots on that task are three scientist-astronauts—Brand’s daughter, Amelia Brand (Anne Hathaway), Romilly (David Gyasi), and Doyle (Wes Bentley)—and two intelligent, talking robots, CASE and TARS"
Christopher,Christopher,PERSON,https://www.britannica.com/topic/Interstellar,1,"Spielberg exited in 2010, and Nolan then brought in his brother Christopher to direct"
Christopher Nolan,Christopher Nolan,PERSON,https://www.britannica.com/topic/Interstellar,3,It is not expected that Christopher Nolan will direct a sequel to the hit science-fiction film Interstellar (2014
Cooper,Cooper,PERSON,https://www.britannica.com/topic/Interstellar,13,"The ending of the original film is somewhat open-ended, as the protagonist, the NASA pilot Cooper, is embarking on a long space journey to find Amelia Brand (played by Anne Hathaway), who is presumed to be living on an exoplanet in a distant galaxy"
David Gyasi,David Gyasi,PERSON,https://www.britannica.com/topic/Interstellar,1,"His compatriots on that task are three scientist-astronauts—Brand’s daughter, Amelia Brand (Anne Hathaway), Romilly (David Gyasi), and Doyle (Wes Bentley)—and two intelligent, talking robots, CASE and TARS"
Donald,Donald,PERSON,https://www.britannica.com/topic/Interstellar,1,"It is in this world that Cooper (Matthew McConaughey), a widowed former NASA pilot, tends his corn farm alongside his two children, Murph (played as a child by Timothée Chalamet in one of his first prominent film roles), and father-in-law, Donald (John Lithgow"
Doyle,Doyle,PERSON,https://www.britannica.com/topic/Interstellar,2,"His compatriots on that task are three scientist-astronauts—Brand’s daughter, Amelia Brand (Anne Hathaway), Romilly (David Gyasi), and Doyle (Wes Bentley)—and two intelligent, talking robots, CASE and TARS"
Ellen Burstyn,Ellen Burstyn,PERSON,https://www.britannica.com/topic/Interstellar,1,"Cooper is able to communicate with Murph through the tesseract, allowing her to solve John Brand’s equation and save humans on Earth through Plan A. In the film’s finale Cooper wakes on a NASA space station, reunited, finally, with his daughter (now played by Ellen Burstyn"
George Lucas’s,George Lucas’s,PERSON,https://www.britannica.com/topic/Interstellar,1,The film opened to critical and box office success and has been hailed as a modern classic in the tradition of such great Hollywood space epics as Stanley Kubrick’s 2001: A Space Odyssey (1968) and George Lucas’s original Star Wars trilogy (1977–83
Jessica Chastain,Jessica Chastain,PERSON,https://www.britannica.com/topic/Interstellar,1,"Murph (now played by Jessica Chastain) reaches adulthood and begins working with John Brand on an equation that would allow humans to depart Earth en masse and live on a huge space station, which they term Plan A"
Jesus,Jesus,PERSON,https://www.britannica.com/topic/Interstellar,1,"The name of the missions comes from the biblical Lazarus, who was said to have been brought back from the dead by Jesus"
John Brand,John Brand,PERSON,https://www.britannica.com/topic/Interstellar,2,"A NASA scientist, John Brand (Michael Caine), explains that blight will soon wipe out corn crops and lower the planet’s oxygen levels, putting humanity’s future at dire risk"
John Brand’s,John Brand’s,PERSON,https://www.britannica.com/topic/Interstellar,1,"Cooper is able to communicate with Murph through the tesseract, allowing her to solve John Brand’s equation and save humans on Earth through Plan A. In the film’s finale Cooper wakes on a NASA space station, reunited, finally, with his daughter (now played by Ellen Burstyn"
John Lithgow,John Lithgow,PERSON,https://www.britannica.com/topic/Interstellar,1,"It is in this world that Cooper (Matthew McConaughey), a widowed former NASA pilot, tends his corn farm alongside his two children, Murph (played as a child by Timothée Chalamet in one of his first prominent film roles), and father-in-law, Donald (John Lithgow"
Jonathan,Jonathan,PERSON,https://www.britannica.com/topic/Interstellar,1,"I’d been hearing about [Interstellar] over the four years [Jonathan] worked on it,” Christopher Nolan told The Hollywood Reporter in 2015"
Jonathan Nolan,Jonathan Nolan,PERSON,https://www.britannica.com/topic/Interstellar,1,"Jonathan Nolan initially pitched the idea for Interstellar to director Steven Spielberg, and the two worked together on the project for about three years"
Kip Thorne,Kip Thorne,PERSON,https://www.britannica.com/topic/Interstellar,1,"The idea for what became Interstellar originated with an eight-page film treatment created in 2006 by Nobel Prize-winning physicist Kip Thorne and film producer gravity waves, black holes and how they warp the space-timecontinuum, and, especially, wormholes, which link moments in time and locations in space and therefore, in theory, could facilitate time travel"
Lazarus,Lazarus,PERSON,https://www.britannica.com/topic/Interstellar,2,"In order to escape a soon-to-be-uninhabitable Earth, NASA has initiated the Lazarus missions, as part of which a dozen spaceships have been dispatched to search for exoplanets to colonize"
Mann,Mann,PERSON,https://www.britannica.com/topic/Interstellar,4,"When exploration of a first planet proves fruitless and results in Doyle’s death, the remaining crew reroutes toward a planet previously investigated by the astronaut Mann (Matt Damon"
Matt Damon,Matt Damon,PERSON,https://www.britannica.com/topic/Interstellar,1,"When exploration of a first planet proves fruitless and results in Doyle’s death, the remaining crew reroutes toward a planet previously investigated by the astronaut Mann (Matt Damon"
Matthew McConaughey,Matthew McConaughey,PERSON,https://www.britannica.com/topic/Interstellar,1,"It is in this world that Cooper (Matthew McConaughey), a widowed former NASA pilot, tends his corn farm alongside his two children, Murph (played as a child by Timothée Chalamet in one of his first prominent film roles), and father-in-law, Donald (John Lithgow"
Michael Caine,Michael Caine,PERSON,https://www.britannica.com/topic/Interstellar,1,"A NASA scientist, John Brand (Michael Caine), explains that blight will soon wipe out corn crops and lower the planet’s oxygen levels, putting humanity’s future at dire risk"
Murph,Murph,PERSON,https://www.britannica.com/topic/Interstellar,7,"It is in this world that Cooper (Matthew McConaughey), a widowed former NASA pilot, tends his corn farm alongside his two children, Murph (played as a child by Timothée Chalamet in one of his first prominent film roles), and father-in-law, Donald (John Lithgow"
Nolan,Nolan,PERSON,https://www.britannica.com/topic/Interstellar,1,"Spielberg exited in 2010, and Nolan then brought in his brother Christopher to direct"
Romilly,Romilly,PERSON,https://www.britannica.com/topic/Interstellar,2,"His compatriots on that task are three scientist-astronauts—Brand’s daughter, Amelia Brand (Anne Hathaway), Romilly (David Gyasi), and Doyle (Wes Bentley)—and two intelligent, talking robots, CASE and TARS"
Spielberg,Spielberg,PERSON,https://www.britannica.com/topic/Interstellar,1,"Spielberg exited in 2010, and Nolan then brought in his brother Christopher to direct"
Stanley Kubrick’s,Stanley Kubrick’s,PERSON,https://www.britannica.com/topic/Interstellar,1,The film opened to critical and box office success and has been hailed as a modern classic in the tradition of such great Hollywood space epics as Stanley Kubrick’s 2001: A Space Odyssey (1968) and George Lucas’s original Star Wars trilogy (1977–83
Steven Spielberg,Steven Spielberg,PERSON,https://www.britannica.com/topic/Interstellar,1,"Jonathan Nolan initially pitched the idea for Interstellar to director Steven Spielberg, and the two worked together on the project for about three years"
Timothée Chalamet,Timothée Chalamet,PERSON,https://www.britannica.com/topic/Interstellar,1,"It is in this world that Cooper (Matthew McConaughey), a widowed former NASA pilot, tends his corn farm alongside his two children, Murph (played as a child by Timothée Chalamet in one of his first prominent film roles), and father-in-law, Donald (John Lithgow"
Wes Bentley)—and,Wes Bentley)—and,PERSON,https://www.britannica.com/topic/Interstellar,1,"His compatriots on that task are three scientist-astronauts—Brand’s daughter, Amelia Brand (Anne Hathaway), Romilly (David Gyasi), and Doyle (Wes Bentley)—and two intelligent, talking robots, CASE and TARS"
2001: A Space Odyssey,2001: A Space Odyssey,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,The film opened to critical and box office success and has been hailed as a modern classic in the tradition of such great Hollywood space epics as Stanley Kubrick’s 2001: A Space Odyssey (1968) and George Lucas’s original Star Wars trilogy (1977–83
Interstellar,Interstellar,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,11,It is not expected that Christopher Nolan will direct a sequel to the hit science-fiction film Interstellar (2014
Mankind,Mankind,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,Mankind was born on Earth
Memento,Memento,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,"The pair had previously collaborated on Memento (2000), The Prestige (2006), The Dark KnightThe Dark Knight Rises (2012"
Nobel Prize,Nobel Prize,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,"The idea for what became Interstellar originated with an eight-page film treatment created in 2006 by Nobel Prize-winning physicist Kip Thorne and film producer gravity waves, black holes and how they warp the space-timecontinuum, and, especially, wormholes, which link moments in time and locations in space and therefore, in theory, could facilitate time travel"
Plot,Plot,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,Plot Interstellar begins sometime in the 21st century in a United States that is beset by constant windstorms reminiscent of those that caused the 1930s Dust Bowl
Reception,Reception,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,Reception Interstellar grossed $203.2 million in the United States and $758.6 million worldwide on a $165 million budget
Star Wars,Star Wars,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,The film opened to critical and box office success and has been hailed as a modern classic in the tradition of such great Hollywood space epics as Stanley Kubrick’s 2001: A Space Odyssey (1968) and George Lucas’s original Star Wars trilogy (1977–83
The Dark KnightThe,The Dark KnightThe,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,"The pair had previously collaborated on Memento (2000), The Prestige (2006), The Dark KnightThe Dark Knight Rises (2012"
The Prestige,The Prestige,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,"The pair had previously collaborated on Memento (2000), The Prestige (2006), The Dark KnightThe Dark Knight Rises (2012"
the Academy Award,the Academy Award,WORK_OF_ART,https://www.britannica.com/topic/Interstellar,1,"Several critics noted that the film spoke eloquently to contemporary concerns, including pessimism about the future amid escalating climate change and a renewed interest in space travel sparked by the emergence of new private companies such as SpaceX. The film received five nominations at the 2015 Academy Awards, including for original score and sound design, and won the Academy Award for best visual effects"
1949,1949,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
1950s,1950s,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
2005,2005,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer was adapted by Nolan from a Pulitzer Prize-winning biography of Oppenheimer by Kai Bird and Martin Sherwin, American Prometheus: The Triumph and Tragedy of J. Robert Oppenheimer (2005"
2010,2010,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
2014,2014,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
2017,2017,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
2023,2023,DATE,https://www.britannica.com/topic/Oppenheimer-film,3,"The film Oppenheimer (2023) explores the life and legacy of American physicist J. Robert Oppenheimer, who played a key role in developing the atomic bomb"
the 1950s,the 1950s,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"These scenes are interspersed with depictions of a government hearing during the 1950s, in which Oppenheimer is forced to defend himself against challenges to his loyalty and patriotism, and a Senate confirmation hearing for Lewis Strauss (Robert Downey, Jr.), an antagonist of Oppenheimer who had been nominated to become U.S. secretary of commerce"
the early days,the early days,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
the end of November 2023,the end of November 2023,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer grossed more than $300 million domestically and more than $600 million internationally by the end of November 2023, making it the second highest grossing R-rated film of all time"
the first four months,the first four months,DATE,https://www.britannica.com/topic/Oppenheimer-film,1,"The film was also a commercial success, grossing more than $900 million in box office receipts in the first four months after its release"
World War II,World War II,EVENT,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
Hiroshima,Hiroshima,GPE,https://www.britannica.com/topic/Oppenheimer-film,2,Others criticized the movie for choosing not to directly depict the suffering of Japanese victims of the dropping of atomic bombs on Hiroshima and Nagasaki and for not mentioning the Indigenous and Hispanic people whose land was dispossessed to construct the Los Alamos Laboratory and who suffered ill health effects from nuclear fallout
Nagasaki,Nagasaki,GPE,https://www.britannica.com/topic/Oppenheimer-film,2,Others criticized the movie for choosing not to directly depict the suffering of Japanese victims of the dropping of atomic bombs on Hiroshima and Nagasaki and for not mentioning the Indigenous and Hispanic people whose land was dispossessed to construct the Los Alamos Laboratory and who suffered ill health effects from nuclear fallout
U.S,U.S,GPE,https://www.britannica.com/topic/Oppenheimer-film,2,"These scenes are interspersed with depictions of a government hearing during the 1950s, in which Oppenheimer is forced to defend himself against challenges to his loyalty and patriotism, and a Senate confirmation hearing for Lewis Strauss (Robert Downey, Jr.), an antagonist of Oppenheimer who had been nominated to become U.S. secretary of commerce"
Batman,Batman,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"Nolan is also known for directing the films Inception (2010), Interstellar (2014), Dunkirk (2017), and several Batman movies"
CPUSA,CPUSA,ORG,https://www.britannica.com/topic/Oppenheimer-film,2,"Most of the film’s first two hours focus on events in Oppenheimer’s career leading up to the detonation of the first atomic bomb at the Trinity Site, and his relationships with other scientists; his wife, Kitty (Emily Blunt); his lover, Jean Tatlock (Florence Pugh), who is involved with the Communist Party of the United States of America (CPUSA); and the U.S. Army general overseeing the Manhattan Project, Leslie Richard Groves (Matt Damon"
FBI,FBI,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"These sympathies are used against him in the 1950s government hearing, in which officials consider revoking his security clearance on the basis of accusations that he had associated with communists during the early days of World War II, that he had given conflicting testimony to the Federal Bureau of Investigation (FBI), and that he had opposed the development of the hydrogen bomb in 1949 and continued to lobby against it after Pres. Harry S. Truman (Gary Oldman) had ordered the commission to proceed with its development"
Oppenheimer,Oppenheimer,ORG,https://www.britannica.com/topic/Oppenheimer-film,1,"Oppenheimer grossed more than $300 million domestically and more than $600 million internationally by the end of November 2023, making it the second highest grossing R-rated film of all time"
